DateTime,Week-ahead Forecast [MW],Day-ahead forecast [MW],Most recent forecast [MW],Measured,Monitored Capacity [MW],Active Decremental Bids [yes/no],Day-ahead forecast (11h00) [MW]
31/12/2021 00:00,3001.17,3228.06,3220.12,3059.21,4883.397,No,3206.81
31/12/2021 00:15,3008.63,3230.81,3219.09,3162.94,4883.397,No,3210.1
31/12/2021 00:30,3017.81,3228.69,3217.14,3197.39,4883.397,No,3209.39
31/12/2021 00:45,3019.63,3232.67,3219.42,3182.04,4883.397,No,3213.31
31/12/2021 01:00,3019.74,3228.77,3203.52,3149.47,4883.397,No,3214.63
31/12/2021 01:15,3018.35,3230.5,3206.28,3097.36,4883.397,No,3217.85
31/12/2021 01:30,3013.62,3231.78,3203.36,3088.97,4883.397,No,3222.11
31/12/2021 01:45,3010.98,3224.87,3202.29,3074.71,4883.397,No,3220.93
31/12/2021 02:00,2993.32,3219.75,3210.3,2913.48,4883.397,No,3216.6
31/12/2021 02:15,2981.65,3207.69,3205.07,2877.41,4883.397,No,3209.21
31/12/2021 02:30,2985.77,3199.49,3205.69,2893.06,4883.397,No,3201.57
31/12/2021 02:45,2994.92,3189.26,3203.64,2905.5,4883.397,No,3193.36
31/12/2021 03:00,3006.7,3171.01,3177.63,3014.11,4883.397,No,3176.88
31/12/2021 03:15,3016.8,3163.31,3178.56,3046.96,4883.397,No,3168.32
31/12/2021 03:30,3028.93,3158.88,3184.05,3076.52,4883.397,No,3165.14
31/12/2021 03:45,3024.4,3150.37,3185.9,3137.96,4883.397,No,3159.94
31/12/2021 04:00,3025.58,3137.91,3152.32,3092.11,4883.397,No,3151.22
31/12/2021 04:15,3021.77,3140.53,3156.09,3022.47,4883.397,No,3155.08
31/12/2021 04:30,3022.87,3152.64,3167.11,3098.71,4883.397,No,3164.63
31/12/2021 04:45,3016.71,3162.94,3179.63,3089.71,4883.397,No,3177.45
31/12/2021 05:00,3019.98,3178.45,3187.35,2999.46,4883.397,No,3185.45
31/12/2021 05:15,3021.47,3198.06,3198.05,2937.12,4883.397,No,3201.82
31/12/2021 05:30,3016.69,3223.05,3217.14,2933.37,4883.397,No,3225.68
31/12/2021 05:45,3009.31,3244.77,3238.73,2947.99,4883.397,No,3245.28
31/12/2021 06:00,3003.95,3272.83,3263.88,3096.85,4883.397,No,3265.76
31/12/2021 06:15,2994.5,3299.99,3282.82,3206.7,4883.397,No,3293.66
31/12/2021 06:30,2989.03,3327.6,3300.62,3182.41,4883.397,No,3319.92
31/12/2021 06:45,2981.58,3351.34,3317.55,3242.11,4883.397,No,3344.74
31/12/2021 07:00,2968.71,3372.81,3276.24,3343.49,4883.397,No,3367.76
31/12/2021 07:15,2975.92,3398.11,3285.05,3474.88,4883.397,No,3391.46
31/12/2021 07:30,2977.67,3416.66,3298.92,3537.4,4883.397,No,3412.19
31/12/2021 07:45,2980.33,3439.17,3309.94,3579.04,4883.397,No,3437.16
31/12/2021 08:00,2978.25,3462.98,3369.19,3589.22,4883.397,No,3462.28
31/12/2021 08:15,2987.05,3478.14,3365.52,3527.06,4883.397,No,3477.33
31/12/2021 08:30,2989.3,3488.44,3355.1,3443.6,4883.397,No,3489.05
31/12/2021 08:45,2985.95,3497.11,3340.7,3423.35,4883.397,No,3498.37
31/12/2021 09:00,2995.46,3505.15,3369.16,3436.79,4883.397,No,3507.29
31/12/2021 09:15,2997.48,3506.24,3358.4,3472.33,4883.397,No,3508.22
31/12/2021 09:30,2998.3,3503.02,3345.14,3504.75,4883.397,No,3506.78
31/12/2021 09:45,2988.52,3496.71,3335.31,3427.24,4883.397,No,3504.41
31/12/2021 10:00,2984.07,3490.68,3342.91,3362.29,4883.397,No,3500.24
31/12/2021 10:15,2973.84,3475.12,3332.65,3311.89,4883.397,No,3488.55
31/12/2021 10:30,2959.74,3451.54,3322.66,3339.54,4883.397,No,3465.95
31/12/2021 10:45,2968.11,3415.86,3306.34,3256.71,4883.397,No,3429.85
31/12/2021 11:00,2966.16,3361.04,3310.39,3216.15,4883.397,No,3377.07
31/12/2021 11:15,2968.19,3319.4,3294,3222.32,4883.397,No,3334.39
31/12/2021 11:30,2972.54,3284.61,3272.28,3163.09,4883.397,No,3300.69
31/12/2021 11:45,2975.74,3241.86,3255.49,3157.75,4883.397,No,3258.77
31/12/2021 12:00,2996.62,3188.99,3218.83,3061.79,4883.397,No,3206.92
31/12/2021 12:15,2995.64,3154.33,3203.11,3031.59,4883.397,No,3171.03
31/12/2021 12:30,2956.79,3130.02,3184.41,2984.49,4883.397,No,3147.72
31/12/2021 12:45,2959.05,3113.61,3161.14,3117.57,4883.397,No,3130.89
31/12/2021 13:00,2946.16,3107.46,3096.39,3145.71,4883.397,No,3120.49
31/12/2021 13:15,2935.79,3104.1,3079.66,2898,4883.397,No,3116.85
31/12/2021 13:30,2905.86,3105.1,3077.51,2993.93,4883.397,No,3116.39
31/12/2021 13:45,2912.86,3117.93,3079.73,3161.09,4883.397,No,3128.53
31/12/2021 14:00,2864.25,3146.46,3095.53,3210.6,4883.397,No,3156.31
31/12/2021 14:15,2850.47,3166.4,3106.13,3211.11,4883.397,No,3175.64
31/12/2021 14:30,2821.9,3178.03,3114.13,3265.12,4883.397,No,3186.39
31/12/2021 14:45,2794.01,3192.93,3125.89,3264.14,4883.397,No,3200.32
31/12/2021 15:00,2768.2,3206.24,3167.42,3225.84,4883.397,No,3214.66
31/12/2021 15:15,2744.89,3216.77,3171.95,3214.79,4883.397,No,3226.18
31/12/2021 15:30,2739.17,3227,3165.14,3107.7,4883.397,No,3236.22
31/12/2021 15:45,2714,3228.58,3154.37,3032.69,4883.397,No,3240.68
31/12/2021 16:00,2697.39,3226.55,3181.8,3033.6,4883.397,No,3240.17
31/12/2021 16:15,2677.11,3226.76,3176.47,3069.28,4883.397,No,3245.35
31/12/2021 16:30,2648.02,3232.73,3169.89,3052.45,4883.397,No,3252.87
31/12/2021 16:45,2654.09,3240.47,3160.36,3034.57,4883.397,No,3259.62
31/12/2021 17:00,2610.7,3247.33,3088.61,3018,4883.397,No,3264.95
31/12/2021 17:15,2530.04,3250.15,3074.56,2971.65,4883.397,No,3275.89
31/12/2021 17:30,2487.71,3260.26,3066.86,2968.05,4883.397,No,3282.63
31/12/2021 17:45,2436.81,3279.05,3068.55,2994.16,4883.397,No,3296.95
31/12/2021 18:00,2389.73,3301.27,3028.31,3037.9,4883.397,No,3319.25
31/12/2021 18:15,2357.5,3312.64,3025.11,3029.7,4883.397,No,3332.22
31/12/2021 18:30,2345.48,3320.78,3024.06,3030.14,4883.397,No,3338.69
31/12/2021 18:45,2332.15,3323.65,3032.9,3081.66,4883.397,No,3340.35
31/12/2021 19:00,2319.92,3322.93,3017.8,3086.85,4883.397,No,3339.71
31/12/2021 19:15,2331.87,3313.23,3018.83,3064.72,4883.397,No,3329.41
31/12/2021 19:30,2318.51,3301.21,3020.59,3042.51,4883.397,No,3317.52
31/12/2021 19:45,2323.22,3282.27,3018.33,3013.44,4883.397,No,3295.3
31/12/2021 20:00,2344.33,3242.09,3040.49,2955.99,4883.397,No,3263.93
31/12/2021 20:15,2354.35,3208.88,3024.39,2977.81,4883.397,No,3233.17
31/12/2021 20:30,2362,3180.14,3007.04,2931.85,4883.397,No,3206.54
31/12/2021 20:45,2382.74,3147.4,2978.85,2893.88,4883.397,No,3176.32
31/12/2021 21:00,2374.6,3109.78,2955.54,2822.99,4883.397,No,3139.58
31/12/2021 21:15,2378.63,3077.84,2913.13,2784.04,4883.397,No,3103.26
31/12/2021 21:30,2412.37,3048.23,2875.85,2693.25,4883.397,No,3063.79
31/12/2021 21:45,2410.84,3010.07,2830.54,2566.58,4883.397,No,3029.06
31/12/2021 22:00,2397.14,2981.02,2764.09,2542.5,4883.397,No,2990.14
31/12/2021 22:15,2391.77,2944.9,2728.11,2462.57,4883.397,No,2954.88
31/12/2021 22:30,2379.05,2902.29,2677.78,2397.38,4883.397,No,2916.46
31/12/2021 22:45,2399.77,2852.47,2624.39,2430.18,4883.397,No,2877.66
31/12/2021 23:00,2389.08,2783.18,2514.21,2497.25,4883.397,No,2820.24
31/12/2021 23:15,2395.23,2729.26,2495.04,2548.42,4883.397,No,2780.35
31/12/2021 23:30,2410,2681.56,2480.56,2545.2,4883.397,No,2725.75
31/12/2021 23:45,2415.65,2635.72,2469.33,2443.83,4883.397,No,2681.45
01/01/2022 00:00,2479,2479.58,2454.02,2332.81,4883.397,No,2544.57
01/01/2022 00:15,2473.15,2450.36,2426,2480.49,4883.397,No,2521.56
01/01/2022 00:30,2475.17,2416.58,2388.36,2231.78,4883.397,No,2486.39
01/01/2022 00:45,2462.82,2387.76,2355.36,2203.88,4883.397,No,2454.4
01/01/2022 01:00,2459.19,2361.21,2343.28,2033.6,4883.397,No,2427.71
01/01/2022 01:15,2454.11,2321.82,2295.59,1943.24,4883.397,No,2398.36
01/01/2022 01:30,2448.87,2274.44,2225.89,1804.57,4883.397,No,2334.66
01/01/2022 01:45,2444.96,2210.82,2168.41,1700.38,4883.397,No,2259.24
01/01/2022 02:00,2460.64,2139.51,2076.97,1666.67,4883.397,No,2180.73
01/01/2022 02:15,2480.39,2074.27,2023.01,1740.78,4883.397,No,2110.52
01/01/2022 02:30,2509.49,2000.06,1971.42,1878.9,4883.397,No,2035.21
01/01/2022 02:45,2527.83,1917.57,1917.33,1974.48,4883.397,No,1947.59
01/01/2022 03:00,2540.72,1836.1,1848.16,1740.63,4883.397,No,1867.24
01/01/2022 03:15,2542.96,1789.95,1876.89,1901.24,4883.397,No,1821.02
01/01/2022 03:30,2554.64,1749.31,1912.37,1987.55,4883.397,No,1777.93
01/01/2022 03:45,2566.21,1718.5,1953.88,1929.06,4883.397,No,1739.94
01/01/2022 04:00,2574.63,1688.43,1971.06,1880.55,4883.397,No,1699.51
01/01/2022 04:15,2578.04,1711.64,2003.79,1823.59,4883.397,No,1707.92
01/01/2022 04:30,2567.14,1726.79,2051.38,1854.34,4883.397,No,1714.41
01/01/2022 04:45,2586.68,1748.34,2086.34,1802.21,4883.397,No,1736.73
01/01/2022 05:00,2592.4,1768.54,2152.62,1798.83,4883.397,No,1756.89
01/01/2022 05:15,2595.7,1825.35,2185.68,1781.84,4883.397,No,1807.37
01/01/2022 05:30,2595.83,1890.5,2214.42,1815.72,4883.397,No,1859.18
01/01/2022 05:45,2570.06,1961.12,2253.43,2028.53,4883.397,No,1923.75
01/01/2022 06:00,2578.94,2027.75,2303.1,2262.93,4883.397,No,1992.29
01/01/2022 06:15,2580.45,2111.13,2321.52,2226.23,4883.397,No,2071.27
01/01/2022 06:30,2583.36,2171.36,2342.53,2114.56,4883.397,No,2128.2
01/01/2022 06:45,2612.95,2257.35,2354.95,2096.5,4883.397,No,2214.5
01/01/2022 07:00,2609.12,2308.82,2427.18,2058.54,4883.397,No,2269.49
01/01/2022 07:15,2615.31,2375.29,2470.35,2123.95,4883.397,No,2338.2
01/01/2022 07:30,2612.48,2431.37,2507.65,2119.15,4883.397,No,2391.37
01/01/2022 07:45,2614.15,2494.43,2534.36,2114.25,4883.397,No,2455.33
01/01/2022 08:00,2617.28,2549.28,2603.37,2011.95,4883.397,No,2508.8
01/01/2022 08:15,2576.87,2595.16,2682.29,2060.35,4883.397,No,2554.26
01/01/2022 08:30,2606.66,2635.66,2736.56,2086.08,4883.397,No,2601.96
01/01/2022 08:45,2602.76,2681.04,2769.05,2142.14,4883.397,No,2649.09
01/01/2022 09:00,2596.34,2727.36,2807,2315.54,4883.397,No,2705.76
01/01/2022 09:15,2607.13,2745.37,2833,2429.7,4883.397,No,2742.69
01/01/2022 09:30,2607.48,2769.36,2853.92,2405.81,4883.397,No,2766.25
01/01/2022 09:45,2625.13,2782.56,2880.62,2528.24,4883.397,No,2782.19
01/01/2022 10:00,2605,2792.51,2803.23,2583.64,4883.397,No,2792.01
01/01/2022 10:15,2604.99,2789.45,2812.75,2607.86,4883.397,No,2791.63
01/01/2022 10:30,2591.29,2781.98,2825.65,2642.62,4883.397,No,2786.43
01/01/2022 10:45,2604.7,2779.59,2829.36,2678.9,4883.397,No,2772.06
01/01/2022 11:00,2613.69,2760.18,2848.56,2772.12,4883.397,No,2745.78
01/01/2022 11:15,2609.23,2754.1,2850.7,2839.81,4883.397,No,2740.69
01/01/2022 11:30,2603.32,2748.85,2854.86,2885.27,4883.397,No,2728.12
01/01/2022 11:45,2595.39,2742.29,2859.81,2909.01,4883.397,No,2719.24
01/01/2022 12:00,2590.78,2728.18,2828.16,2829.92,4883.397,No,2702.2
01/01/2022 12:15,2572.89,2714.96,2829.47,2760.95,4883.397,No,2693.55
01/01/2022 12:30,2562.24,2708.35,2840.77,2769.29,4883.397,No,2686.84
01/01/2022 12:45,2575.98,2690.13,2856.35,2817.73,4883.397,No,2672.66
01/01/2022 13:00,2573.52,2655.82,2867.5,2866.43,4883.397,No,2643.48
01/01/2022 13:15,2568.31,2656.83,2887.89,2856.04,4883.397,No,2646.81
01/01/2022 13:30,2550.77,2676.89,2918.26,2843.68,4883.397,No,2667.46
01/01/2022 13:45,2540.94,2728.58,2964.1,2818.16,4883.397,No,2718.31
01/01/2022 14:00,2535.15,2817.58,3009.21,2761.05,4883.397,No,2807.38
01/01/2022 14:15,2522.13,2876.11,3045.03,2725.37,4883.397,No,2865.24
01/01/2022 14:30,2520.57,2904.67,3060.19,2717.04,4883.397,No,2903.43
01/01/2022 14:45,2519.7,2930.02,3059.86,2734.77,4883.397,No,2927.15
01/01/2022 15:00,2516.08,2929.78,3026.17,2741.43,4883.397,No,2932.05
01/01/2022 15:15,2527.18,2947.11,2999.67,2737.31,4883.397,No,2947.41
01/01/2022 15:30,2528.31,2945.55,2988.03,2755.73,4883.397,No,2955.38
01/01/2022 15:45,2532.44,2950.31,2970.55,2761.77,4883.397,No,2955.48
01/01/2022 16:00,2525.24,2922.88,2843.09,2749.03,4883.397,No,2939.11
01/01/2022 16:15,2523.13,2911.89,2822.39,2754.82,4883.397,No,2924.23
01/01/2022 16:30,2522.28,2898.35,2830.13,2772.27,4883.397,No,2912.13
01/01/2022 16:45,2519.71,2875.8,2838.92,2849.76,4883.397,No,2891.24
01/01/2022 17:00,2515.48,2865.93,2807.89,2913.26,4883.397,No,2874.21
01/01/2022 17:15,2509.06,2874.29,2826.79,2982.95,4883.397,No,2875.66
01/01/2022 17:30,2498.03,2881.42,2845.18,2959.24,4883.397,No,2870.07
01/01/2022 17:45,2491.88,2880.2,2845.24,2965.59,4883.397,No,2868.3
01/01/2022 18:00,2487.45,2853.26,2888.7,2873.17,4883.397,No,2842.24
01/01/2022 18:15,2481.45,2872.56,2878.72,2889.81,4883.397,No,2850.14
01/01/2022 18:30,2476.39,2882.41,2890.05,3002.2,4883.397,No,2853.13
01/01/2022 18:45,2469.78,2891.07,2902.6,3053.74,4883.397,No,2861.01
01/01/2022 19:00,2469.64,2900.8,2908,3121.61,4883.397,No,2862.2
01/01/2022 19:15,2475.22,2911.44,2920.66,3140.93,4883.397,No,2874.16
01/01/2022 19:30,2490.9,2910.64,2920.98,3214.38,4883.397,No,2866.72
01/01/2022 19:45,2477.17,2913.35,2929.8,3213.23,4883.397,No,2862.45
01/01/2022 20:00,2485.16,2904.09,2944.32,3149.1,4883.397,No,2867.6
01/01/2022 20:15,2486.36,2897.94,2945.52,3145.4,4883.397,No,2864.48
01/01/2022 20:30,2492.55,2899.2,2946.2,3144.04,4883.397,No,2870.29
01/01/2022 20:45,2499.15,2899.6,2941.81,3066.16,4883.397,No,2866.4
01/01/2022 21:00,2522.7,2895.2,3034.8,3108.91,4883.397,No,2852.95
01/01/2022 21:15,2537.64,2901.02,3033.33,3039.34,4883.397,No,2864.2
01/01/2022 21:30,2531.91,2901.37,3017.98,3085.67,4883.397,No,2869.76
01/01/2022 21:45,2543.43,2905.88,3002.52,3037.48,4883.397,No,2876.46
01/01/2022 22:00,2549.27,2891.29,3050.09,3060.62,4883.397,No,2875.77
01/01/2022 22:15,2555.83,2898.17,3039.64,3028.69,4883.397,No,2873.12
01/01/2022 22:30,2559.82,2900.57,3024.41,2966.4,4883.397,No,2886.79
01/01/2022 22:45,2561.1,2908.05,3024.15,3004.63,4883.397,No,2889.03
01/01/2022 23:00,2569.49,2926.65,3069.22,3020.77,4883.397,No,2897.66
01/01/2022 23:15,2577.59,2938.56,3089.46,3174.8,4883.397,No,2900.35
01/01/2022 23:30,2576.66,2951.34,3086.62,3092.86,4883.397,No,2907.62
01/01/2022 23:45,2580.74,2949.55,3091.21,3135.93,4883.397,No,2911.76
02/01/2022 00:00,2602.05,2860.5,3112.1,3153.32,4883.397,No,2852.14
02/01/2022 00:15,2599.19,2880.29,3115.84,3059.13,4883.397,No,2863.67
02/01/2022 00:30,2598.64,2885.88,3118.52,3024.99,4883.397,No,2868.79
02/01/2022 00:45,2604.97,2889.18,3113.85,3000.68,4883.397,No,2866.61
02/01/2022 01:00,2596.32,2875.87,3157.76,3027,4883.397,No,2851.74
02/01/2022 01:15,2604.01,2873.62,3168.84,3009.13,4883.397,No,2849.02
02/01/2022 01:30,2605.89,2876.18,3169.24,2946.51,4883.397,No,2848.26
02/01/2022 01:45,2622.61,2870.85,3170.91,2907.94,4883.397,No,2851.67
02/01/2022 02:00,2632.49,2875.54,3144.67,2870.31,4883.397,No,2926.11
02/01/2022 02:15,2636.72,2889.83,3147.06,2875.62,4883.397,No,2866.63
02/01/2022 02:30,2654.9,2907.76,3153.68,2957.61,4883.397,No,2886.74
02/01/2022 02:45,2673.72,2917.21,3160.8,2943.8,4883.397,No,2900.9
02/01/2022 03:00,2681.15,2930.41,3143.77,2931.17,4883.397,No,2920.77
02/01/2022 03:15,2686.99,2942.39,3152.39,2949.22,4883.397,No,2936.73
02/01/2022 03:30,2697.47,2958.39,3169.99,2976.05,4883.397,No,2956.91
02/01/2022 03:45,2695.94,2968.62,3186.13,3031.79,4883.397,No,2969.66
02/01/2022 04:00,2704.36,2972.14,3176.29,3029.02,4883.397,No,2976.57
02/01/2022 04:15,2704.84,2988.99,3191.31,2938.51,4883.397,No,3011.83
02/01/2022 04:30,2708.86,2990.28,3210.15,2822.34,4883.397,No,3047.12
02/01/2022 04:45,2717.34,2992.57,3221.97,2805.2,4883.397,No,3076.68
02/01/2022 05:00,2726.96,3007.01,3237.5,2899.72,4883.397,No,3116.82
02/01/2022 05:15,2724.77,3021.37,3249.37,2918.37,4883.397,No,3149.92
02/01/2022 05:30,2736.8,3064.09,3266.82,2938.27,4883.397,No,3183.61
02/01/2022 05:45,2746.13,3095.22,3284.09,3040.24,4883.397,No,3207.55
02/01/2022 06:00,2760.8,3146.33,3208.48,3093.63,4883.397,No,3220.58
02/01/2022 06:15,2774.76,3201.71,3239.56,3175.05,4883.397,No,3243.44
02/01/2022 06:30,2797.65,3255.73,3279.86,3278.76,4883.397,No,3276.86
02/01/2022 06:45,2807.79,3284.73,3316.97,3394.37,4883.397,No,3301.54
02/01/2022 07:00,2819.08,3316.18,3318.83,3554.69,4883.397,No,3320.75
02/01/2022 07:15,2827.07,3348.06,3373.03,3526.07,4883.397,No,3347.42
02/01/2022 07:30,2833.01,3376.91,3416.21,3561.05,4883.397,No,3371.18
02/01/2022 07:45,2834.9,3404.33,3452.89,3710.42,4883.397,No,3394.23
02/01/2022 08:00,2825.84,3424.1,3541.67,3806.99,4883.397,No,3423.39
02/01/2022 08:15,2830.82,3446.46,3562.03,3777.36,4883.397,No,3447.88
02/01/2022 08:30,2839.88,3469.67,3585.86,3784.7,4883.397,No,3469.97
02/01/2022 08:45,2852.98,3492.11,3603.07,3795.04,4883.397,No,3487.93
02/01/2022 09:00,2872.68,3510.12,3610.64,3877.12,4883.397,No,3506.55
02/01/2022 09:15,2890.58,3529.73,3604.47,3872.5,4883.397,No,3530.83
02/01/2022 09:30,2899.52,3543.13,3599.98,3866.61,4883.397,No,3553.16
02/01/2022 09:45,2910.78,3560.77,3593.45,3847.02,4883.397,No,3570.63
02/01/2022 10:00,2917.48,3579.61,3665.08,3762.66,4883.397,No,3594.98
02/01/2022 10:15,2924.88,3596.19,3654.34,3753.15,4883.397,No,3612.67
02/01/2022 10:30,2934.08,3607.19,3639.69,3707.8,4883.397,No,3627.08
02/01/2022 10:45,2940.69,3612.73,3628.01,3585.93,4883.397,No,3635.92
02/01/2022 11:00,2948,3614.69,3649.87,3588.24,4883.397,No,3637.52
02/01/2022 11:15,2956.08,3619.97,3637,3531.52,4883.397,No,3642.78
02/01/2022 11:30,2964.88,3629.81,3619.48,3570.24,4883.397,No,3649.01
02/01/2022 11:45,2972.88,3638.27,3600.53,3603.05,4883.397,No,3658.82
02/01/2022 12:00,2984.38,3652.58,3550.87,3582.86,4883.397,No,3667.91
02/01/2022 12:15,2991.91,3661.11,3537.25,3601.61,4883.397,No,3668.54
02/01/2022 12:30,2996.63,3669.78,3523.55,3595.19,4883.397,No,3669.75
02/01/2022 12:45,3001.68,3673.47,3514.12,3424.06,4883.397,No,3672.89
02/01/2022 13:00,3005.18,3666.08,3481.08,3424.24,4883.397,No,3669.86
02/01/2022 13:15,3006.98,3669.82,3478.74,3446.5,4883.397,No,3683.07
02/01/2022 13:30,3009.28,3688.24,3474.01,3464.56,4883.397,No,3693.73
02/01/2022 13:45,3005.72,3706.87,3472.83,3486.16,4883.397,No,3709.46
02/01/2022 14:00,3000.68,3741.97,3540.16,3489.34,4883.397,No,3742.14
02/01/2022 14:15,3000.28,3757.98,3534.28,3500.32,4883.397,No,3756.13
02/01/2022 14:30,3002.9,3762.24,3527.94,3474.4,4883.397,No,3758.02
02/01/2022 14:45,3011.38,3765.41,3519.28,3418.37,4883.397,No,3754.91
02/01/2022 15:00,3024.78,3761.37,3513.92,3375.81,4883.397,No,3752.18
02/01/2022 15:15,3032.68,3752.75,3512.05,3406.29,4883.397,No,3738.88
02/01/2022 15:30,3038.98,3738.98,3510.83,3478.56,4883.397,No,3722.75
02/01/2022 15:45,3046.88,3717.3,3504.44,3527.57,4883.397,No,3696.05
02/01/2022 16:00,3053.48,3678.09,3494.87,3490.37,4883.397,No,3654.42
02/01/2022 16:15,3058.48,3649.38,3497.44,3453.78,4883.397,No,3625.24
02/01/2022 16:30,3060.28,3628.61,3507.76,3357.98,4883.397,No,3605.16
02/01/2022 16:45,3056.81,3602.93,3523.05,3360.91,4883.397,No,3577.13
02/01/2022 17:00,3058.27,3566.16,3553.06,3361.7,4883.397,No,3545.14
02/01/2022 17:15,3057.68,3550.28,3580.78,3367.66,4883.397,No,3527.48
02/01/2022 17:30,3056.08,3540.78,3611.15,3413.4,4883.397,No,3521.72
02/01/2022 17:45,3051.41,3542.19,3651.45,3474.05,4883.397,No,3521.31
02/01/2022 18:00,3045.48,3548.89,3682.18,3586.21,4883.397,No,3527.48
02/01/2022 18:15,3041.58,3560.12,3724.39,3693.28,4883.397,No,3540.69
02/01/2022 18:30,3037.38,3576.92,3765.2,3855.19,4883.397,No,3559.92
02/01/2022 18:45,3034.18,3604.58,3808.75,3912.37,4883.397,No,3589.27
02/01/2022 19:00,3033.48,3648.19,3845.25,3969.4,4883.397,No,3636.83
02/01/2022 19:15,3029.82,3683.04,3881.18,4010.78,4883.397,No,3674.15
02/01/2022 19:30,3025.08,3711.99,3913.71,4034.69,4883.397,No,3703.93
02/01/2022 19:45,3014.58,3745.77,3936.81,4070.81,4883.397,No,3741.42
02/01/2022 20:00,2996.48,3787.84,4002.82,4114.03,4883.397,No,3784.53
02/01/2022 20:15,2989.28,3818.35,4013.68,4134.33,4883.397,No,3816.55
02/01/2022 20:30,2985.68,3844.19,4022.1,4140.58,4883.397,No,3842.09
02/01/2022 20:45,2988.08,3863.35,4023.33,4169.9,4883.397,No,3861.75
02/01/2022 21:00,2998.88,3876.33,4043.25,4172.81,4883.397,No,3875.86
02/01/2022 21:15,3002.18,3888.17,4037.43,4158.19,4883.397,No,3887.99
02/01/2022 21:30,3000.19,3897.76,4030.94,4152.25,4883.397,No,3896.62
02/01/2022 21:45,2998.48,3905.2,4022.6,4110.14,4883.397,No,3901.94
02/01/2022 22:00,2994.48,3904.18,4033.28,4082.78,4883.397,No,3896.68
02/01/2022 22:15,2989.18,3905.32,4025.49,4074.53,4883.397,No,3895.46
02/01/2022 22:30,2982.18,3905.98,4014.23,4056.99,4883.397,No,3895.49
02/01/2022 22:45,2971.48,3903.87,4003.42,4069.31,4883.397,No,3895.29
02/01/2022 23:00,2952.58,3896.92,4019.55,4008.21,4883.397,No,3889.78
02/01/2022 23:15,2943.48,3895.38,4011.75,3958.1,4883.397,No,3888.02
02/01/2022 23:30,2938.41,3894.75,3999.36,3948.59,4883.397,No,3886.11
02/01/2022 23:45,2934.93,3894.18,3991.53,3935.29,4883.397,No,3885.35
03/01/2022 00:00,2979.26,3904.54,3975.38,3829.89,4883.397,No,3906.64
03/01/2022 00:15,2991.13,3895.3,3968.38,3896.27,4883.397,No,3896.81
03/01/2022 00:30,2999.43,3883.34,3957.67,3899.8,4883.397,No,3884.27
03/01/2022 00:45,3017.13,3870,3945.49,3885.52,4883.397,No,3870.56
03/01/2022 01:00,3019.78,3854.98,3908.54,3883.04,4883.397,No,3850.34
03/01/2022 01:15,3019.81,3840.02,3895.64,3856.84,4883.397,No,3834.77
03/01/2022 01:30,3018.39,3826.53,3885.47,3857.14,4883.397,No,3821.54
03/01/2022 01:45,3005.63,3811.29,3875.67,3826.4,4883.397,No,3808.99
03/01/2022 02:00,2997.92,3794.57,3859,3780.88,4883.397,No,3795.9
03/01/2022 02:15,3000.05,3779.28,3847.92,3741.07,4883.397,No,3784.55
03/01/2022 02:30,2999.68,3765.47,3837.26,3723.92,4883.397,No,3772.56
03/01/2022 02:45,2995.37,3750.54,3826.64,3758.24,4883.397,No,3760.11
03/01/2022 03:00,2992.64,3732.37,3819.8,3764.43,4883.397,No,3745.63
03/01/2022 03:15,2988.97,3717.85,3808.37,3751.66,4883.397,No,3734.65
03/01/2022 03:30,2986.94,3706.34,3800.77,3727.09,4883.397,No,3725.64
03/01/2022 03:45,2979.45,3694.44,3792.57,3693.73,4883.397,No,3716.18
03/01/2022 04:00,2981.76,3684.61,3761.14,3681.11,4883.397,No,3712.07
03/01/2022 04:15,2983.25,3676.43,3754.5,3610.13,4883.397,No,3704.83
03/01/2022 04:30,2986.62,3668.56,3750.6,3607.13,4883.397,No,3696.28
03/01/2022 04:45,2983.43,3661.95,3745.67,3586.54,4883.397,No,3689.68
03/01/2022 05:00,2981.87,3654.68,3746.06,3531.39,4883.397,No,3680.59
03/01/2022 05:15,2985.12,3650.05,3738.33,3511.63,4883.397,No,3674.5
03/01/2022 05:30,2989.45,3647.12,3735.93,3554.15,4883.397,No,3668.47
03/01/2022 05:45,2988.84,3646.65,3730.3,3593.69,4883.397,No,3663.63
03/01/2022 06:00,2991.95,3649.51,3683.5,3574,4883.397,No,3658.55
03/01/2022 06:15,2990.38,3651.02,3679.05,3626,4883.397,No,3654.43
03/01/2022 06:30,2996.38,3651.79,3679.05,3665.89,4883.397,No,3650.96
03/01/2022 06:45,3004.81,3653.62,3679.74,3694.43,4883.397,No,3648.57
03/01/2022 07:00,3010.02,3659.58,3660.78,3696.67,4883.397,No,3645.42
03/01/2022 07:15,3013.07,3661.77,3661.12,3593.36,4883.397,No,3643.95
03/01/2022 07:30,3011.06,3661.64,3660.88,3569.62,4883.397,No,3641.98
03/01/2022 07:45,3010.91,3663.34,3659.14,3616.71,4883.397,No,3640.74
03/01/2022 08:00,3012.72,3663.43,3691.86,3618.72,4883.397,No,3641.39
03/01/2022 08:15,3008.03,3663.47,3685.06,3625.68,4883.397,No,3640.35
03/01/2022 08:30,3009.61,3662.65,3676.06,3518.57,4883.397,No,3639.22
03/01/2022 08:45,3012.51,3662.24,3666.95,3500.82,4883.397,No,3638.14
